,BA_per,A_HR_per,HBP_per,HRH_per,ISO_per,SLG_per,OBP_per,XBH_diff,TB_per,TOB_per,OPS_per,IP_per,FIP_per,BB9_per,K9_per,GBF_per,ERA_per,DICE_per,HR9_per,WHIP_per,KBB_per,home_team_wins
9416,4.525,-20.49,18.929,13.071,11.511,7.148,8.638,7.877,6.778,10.896,7.807,-3.152,20.705,17.124,-1.177,-0.229,11.77,-10.565,-0.75,12.474,34.783,1
9417,-7.253,-48.921,22.737,37.393,22.128,4.743,-4.008,16.726,3.602,-3.998,0.952,8.748,-79.883,-17.285,9.772,0.063,2.659,-16.13,-23.287,-18.426,53.42,1
9418,-4.466,3.252,9.385,1.059,-13.348,-8.058,-4.516,-24.409,-12.575,-9.412,-6.53,-11.377,33.865,19.168,11.535,-0.272,-2.476,10.082,23.669,19.903,40.198,1
9419,-10.875,-57.017,45.465,42.562,20.332,1.532,-1.861,8.099,-1.549,-3.031,0.035,1.686,6.634,23.621,6.595,-0.078,-76.659,-13.227,-1.486,16.123,33.101,1
9420,-4.823,47.037,29.64,-80.122,-35.305,-14.684,-1.108,-11.155,-16.234,-1.579,-8.413,-6.435,25.426,8.097,-8.037,0.253,0.518,1.24,6.055,7.349,41.925,1
9421,-5.811,12.486,9.385,-7.989,-20.528,-11.671,-5.288,-29.435,-16.861,-10.668,-8.895,-11.354,42.778,19.708,10.933,-0.247,-2.136,14.211,29.285,21.875,40.098,1
9422,-11.403,-55.528,45.465,42.286,19.25,0.778,-2.465,6.786,-2.36,-3.779,-0.653,0.955,11.514,26.287,7.037,-0.078,-76.628,-11.99,0.328,18.538,32.281,1
9423,-4.62,45.796,22.232,-76.339,-33.278,-13.933,-1.109,-9.486,-15.129,-1.398,-8.017,-5.994,23.762,6.348,-9.606,0.252,0.022,1.195,4.567,5.664,42.415,0
9424,0.936,-6.408,22.232,5.134,10.242,4.521,4.894,14.658,6.623,8.694,4.683,-9.707,54.777,30.706,-10.95,-0.136,44.476,13.648,19.475,27.777,35.071,0
9425,-1.084,11.296,15.227,-11.525,-5.886,-2.999,-0.242,3.203,-1.609,1.508,-1.797,-0.378,-13.382,3.068,8.534,-0.293,16.886,-8.044,-0.759,2.396,42.521,0
9426,2.234,28.16,23.539,-42.38,-21.149,-5.274,4.628,-11.872,-3.12,7.54,-0.711,-0.63,8.661,7.168,-2.932,-0.012,-20.312,3.548,-0.368,5.245,46.794,0
9427,-1.671,8.695,15.227,-7.723,-4.355,-2.747,-0.488,3.584,-1.461,1.331,-1.761,-0.569,-18.651,2.117,7.04,-0.265,16.939,-9.345,-4.159,0.867,42.053,1
9428,3.056,28.509,23.539,-44.287,-18.787,-3.996,4.973,-8.108,-1.374,8.121,0.122,-0.848,9.978,10.211,-2.754,-0.031,24.061,3.298,-1.172,7.306,45.439,0
9429,7.366,-32.759,25.816,18.684,7.051,7.251,7.335,2.583,11.354,12.367,7.288,-1.857,27.684,20.997,-11.877,0.174,10.404,-5.496,-16.31,12.941,30.56,0
9430,-2.67,-2.917,42.232,5.363,-11.53,-5.925,-0.275,-21.401,-6.929,-0.949,-3.424,-3.723,-272.547,-56.652,26.664,0.098,-77.098,-45.114,-37.514,-51.444,76.008,1
9431,-19.076,-18.366,12.51,29.056,5.303,-10.551,-5.924,-6.512,-16.101,-7.893,-8.428,-1.176,-27.017,-0.723,6.86,-0.374,-33.385,-4.432,-16.008,-3.594,60.878,1
9432,1.164,-84.793,0.01,45.248,25.846,9.864,3.356,17.857,11.586,6.242,6.987,1.138,-183.789,-46.94,1.257,0.444,1.584,-9.475,-0.799,-35.456,46.737,1
9433,-18.581,-15.106,15.635,26.742,4.259,-10.646,-5.473,-5.093,-14.615,-5.914,-8.267,0.208,-24.532,-0.832,6.337,-0.371,-14.364,-3.906,-16.282,-3.471,61.628,1
9434,0.779,-82.511,-3.99,44.778,25.802,9.567,2.878,18.327,11.295,5.692,6.609,1.514,-156.048,-46.86,0.564,0.442,-18.214,-6.821,1.771,-34.773,46.697,0
9435,-4.826,16.771,-18.74,-14.617,-12.489,-7.587,-9.901,-9.963,-8.636,-14.645,-8.597,1.548,-52.581,-15.693,0.666,0.193,24.141,-4.805,-11.979,-14.423,41.987,1
9436,0.947,51.0,-34.605,-106.034,-50.344,-15.968,-4.37,-24.303,-12.815,-4.296,-10.867,0.391,-12.404,16.41,-3.077,-0.202,6.203,1.206,-25.37,7.075,36.601,1
9437,-2.673,-6.195,0.01,8.286,8.753,1.707,3.77,5.776,-3.339,1.616,2.611,-0.988,-75.149,0.218,24.492,-0.347,3.017,-27.062,-7.455,-2.436,50.389,1
9438,-1.763,-5.704,8.01,7.036,7.992,1.964,4.195,6.137,-1.607,3.358,2.941,0.985,-89.436,-0.587,25.436,-0.335,0.45,-29.267,-10.9,-3.626,49.803,0
9439,-2.591,11.326,55.779,-9.923,-4.208,-3.234,-0.817,4.088,-4.486,-1.194,-2.195,-0.545,-51.03,-35.961,-4.03,0.031,1.315,-15.252,-17.753,-30.126,51.927,1
9440,-0.409,15.71,12.913,-18.156,-5.453,-2.218,-1.326,7.722,3.081,3.648,-1.829,-3.445,45.417,30.301,-11.317,0.134,9.261,23.342,12.758,26.478,40.5,1
9441,1.72,-9.561,24.334,7.129,12.564,5.925,5.604,18.91,10.207,11.67,5.785,-7.19,53.719,29.398,-10.341,-0.161,45.5,12.849,17.499,26.79,35.588,0
9442,7.577,-32.469,25.816,18.319,6.563,7.202,7.582,2.182,10.95,12.26,7.37,-2.659,27.592,20.132,-12.566,0.166,23.43,-6.66,-16.91,12.19,30.689,1
9443,-3.009,-1.961,42.232,4.789,-12.505,-6.508,-0.596,-22.481,-7.552,-1.301,-3.893,-3.73,-262.682,-55.462,26.033,0.077,15.917,-44.406,-38.754,-50.905,76.104,1
9444,-4.683,16.818,-18.74,-14.839,-13.162,-7.732,-9.673,-10.902,-8.721,-14.29,-8.58,1.375,-53.144,-17.154,0.384,0.191,24.034,-5.0,-11.797,-15.437,41.935,0
9445,1.661,48.763,-28.561,-98.469,-46.183,-14.184,-3.677,-20.392,-9.582,-2.162,-9.569,1.14,-11.679,17.011,-3.671,-0.189,21.712,1.748,-27.772,7.429,36.423,0
9446,-2.59,11.16,56.01,-9.719,-3.411,-2.915,-0.828,4.088,-5.352,-2.306,-2.017,-2.592,-41.923,-30.722,-2.365,0.034,43.853,-13.804,-12.027,-25.264,52.118,1
9447,-0.005,19.581,9.687,-24.342,-8.49,-3.043,-0.432,5.66,1.799,4.349,-1.904,-3.209,36.601,28.764,-9.993,0.134,6.121,19.236,5.372,23.572,41.391,0
9448,1.045,-5.279,21.632,4.011,9.954,4.473,4.915,14.744,6.551,8.669,4.665,-9.39,55.529,30.209,-11.354,-0.137,44.254,14.098,20.018,27.559,35.202,0
9449,7.458,-32.181,25.816,18.247,7.262,7.388,7.157,2.909,11.531,12.171,7.286,-1.629,28.401,21.598,-11.964,0.179,10.277,-4.998,-16.334,13.431,30.539,0
9450,-2.394,-1.89,43.488,4.15,-11.094,-5.586,-0.133,-19.531,-6.527,-0.784,-3.174,-4.581,-235.311,-51.658,26.43,0.093,-5.325,-41.159,-31.443,-46.192,74.494,1
9451,-4.371,14.578,-15.142,-12.161,-10.967,-6.744,-9.334,-8.059,-6.77,-12.869,-7.875,2.486,-53.809,-15.742,0.655,0.187,23.714,-5.303,-14.251,-14.699,42.283,0
9452,1.622,49.31,-34.605,-100.531,-46.619,-14.482,-3.945,-21.318,-11.216,-3.778,-9.869,0.387,-15.205,17.031,-3.05,-0.219,6.18,0.341,-27.534,7.015,36.305,0
9453,-3.238,12.525,54.912,-10.731,-5.194,-4.015,-1.147,1.899,-6.725,-2.842,-2.78,-1.842,-48.016,-34.824,-3.824,0.046,-14.252,-15.018,-14.917,-28.926,51.993,1
9454,-0.6,15.488,12.51,-17.62,-4.214,-1.898,-1.597,8.745,3.13,3.126,-1.767,-3.222,45.745,30.482,-11.418,0.126,9.177,23.458,12.593,26.595,40.331,0
9455,-4.212,3.963,9.101,0.084,-15.835,-8.852,-4.597,-28.916,-14.678,-10.842,-7.012,-12.646,35.662,19.75,11.523,-0.277,-1.806,11.256,25.377,20.565,39.967,0
9456,-4.437,47.062,29.64,-80.871,-35.433,-14.424,-0.808,-11.462,-15.916,-1.213,-8.129,-6.356,25.849,7.675,-8.467,0.257,0.44,1.361,5.972,7.015,41.807,1
9457,0.001,12.339,15.227,-14.077,-6.36,-2.532,0.583,3.534,-0.876,2.612,-1.173,0.01,-10.224,1.908,7.055,-0.291,3.034,-7.077,0.0,1.714,42.409,0
9458,1.974,29.612,25.724,-44.933,-23.054,-6.064,4.677,-12.67,-4.056,7.555,-1.104,-0.41,9.898,5.875,-3.113,0.018,-20.382,4.033,1.404,4.726,47.26,0
9459,-18.246,-15.831,15.162,26.994,4.153,-10.466,-5.362,-8.372,-17.13,-8.315,-8.12,-2.966,-21.603,0.107,6.747,-0.386,4.962,-3.325,-11.321,-2.26,60.714,1
9460,0.839,-92.065,-3.99,47.494,26.602,9.975,3.468,17.255,11.499,6.312,7.096,1.316,-233.007,-49.639,1.639,0.446,1.838,-12.931,-5.489,-38.784,48.042,0
9461,-3.161,-5.142,0.01,7.806,8.204,1.191,3.306,6.429,-2.852,2.047,2.118,0.01,-70.481,1.923,24.706,-0.358,2.317,-26.136,-7.526,-0.855,49.805,1
9462,6.626,-15.706,-113.626,7.438,7.604,7.021,0.164,1.342,5.989,-3.48,4.113,-2.568,31.759,12.947,-12.083,0.173,7.092,10.96,11.182,11.683,41.395,1
9463,-1.653,0.031,-27.576,1.596,-10.511,-4.883,-5.454,-19.331,-7.002,-9.47,-5.13,7.034,-136.297,-37.274,11.193,0.162,-59.898,-20.28,-28.099,-34.698,53.889,0
9464,-9.562,22.729,-36.354,-18.116,-29.28,-15.59,-8.8,-38.679,-25.034,-18.914,-12.428,-14.324,65.274,17.936,-11.176,0.0,55.896,27.433,39.354,22.301,42.105,1
9465,4.821,49.47,0.01,-107.929,-36.771,-8.122,0.01,-15.217,-7.307,-0.663,-4.429,-3.148,14.197,4.288,4.427,0.0,-25.142,9.544,11.276,6.188,44.571,0
9466,-5.048,41.509,15.01,-62.747,-20.14,-9.801,-3.11,0.775,-5.501,1.022,-6.688,7.243,-491.397,-8.506,2.626,0.0,-20.255,-44.891,-140.627,-27.45,46.789,1
9467,3.712,-7.636,-172.717,3.511,14.45,7.786,2.308,12.903,6.372,0.81,5.389,-14.371,52.924,33.965,18.235,0.0,11.899,11.722,29.894,32.578,39.335,1
9468,-7.622,11.252,-279.99,-4.695,-8.416,-7.913,-7.85,-8.029,-11.084,-12.575,-7.885,2.607,-17626.523,-43.573,3.671,0.0,-47.643,-44.411,-77.333,-50.493,47.105,1
9469,-6.106,7.32,-26.657,-1.687,-0.395,-3.892,-6.066,3.947,-0.289,-3.524,-4.837,8.527,9.252,-3.884,-3.004,0.0,-31.249,2.195,1.662,-1.629,45.578,0
9470,-2.349,16.462,11.775,-16.957,-22.413,-8.65,-5.493,-17.241,-2.697,-1.893,-7.204,5.529,47.079,0.692,-1.729,0.0,8.283,18.712,18.099,5.75,40.97,0
9471,-3.207,-23.811,17.657,21.743,3.47,-0.693,-1.307,-8.219,-4.305,-4.905,-0.964,1.304,-4.482,-6.675,6.062,0.0,13.801,4.162,3.4,-3.504,61.092,1
9472,-8.798,64.082,-144.434,-155.892,-87.139,-32.843,-10.772,-41.818,-34.297,-14.302,-22.417,2.29,-413.493,-14.737,-1.17,0.0,-91.673,-25.689,-49.845,-20.881,42.529,1
9473,-1.599,7.327,-89.99,-6.207,6.632,1.324,1.597,10.0,-3.793,-2.404,1.448,-8.762,112.379,30.037,-13.76,0.0,7.443,32.822,49.292,34.393,29.017,0
9474,16.184,2.424,61.121,-22.281,8.144,13.657,8.19,12.977,15.76,8.302,11.192,-9.532,-9.87,22.197,19.079,0.0,-3.044,3.807,1.758,17.545,46.875,0
9475,0.797,-39.418,44.454,27.697,18.567,7.343,2.223,11.29,3.876,-0.911,5.034,0.674,41.472,6.522,-7.462,0.0,-41.049,6.709,10.934,7.118,37.356,0
9476,4.61,-51.576,-29.402,30.837,23.358,11.864,3.753,16.883,14.996,7.43,8.37,-0.668,94.022,-12.377,2.645,0.0,15.609,21.754,42.811,2.293,39.241,1
9477,-18.737,-28.142,-11.101,34.281,8.184,-8.257,-13.349,-7.639,-14.232,-20.092,-10.513,-11.024,62.624,28.398,17.443,0.0,12.002,8.003,39.911,30.524,38.788,1
9478,1.478,-2.131,-7.133,0.618,7.336,3.568,1.061,5.625,-0.822,-2.655,2.455,-9.424,73.697,22.03,-12.863,0.0,12.979,31.302,49.003,28.359,42.091,0
9479,-7.142,37.352,-79.99,-48.977,-24.897,-12.564,-4.186,-12.174,-15.844,-6.808,-8.602,4.683,-495.727,-18.199,0.926,0.0,-31.867,-47.255,-113.188,-35.22,47.059,1
9480,5.987,-11.739,-63.148,4.804,12.862,8.576,6.363,9.756,5.023,3.576,7.597,-13.323,37.991,25.378,11.999,0.0,8.801,4.305,21.791,23.635,39.467,0
9481,1.278,-3.965,-66.657,2.568,4.329,2.438,0.273,10.241,10.821,8.732,1.495,3.832,20.02,23.501,21.24,0.0,-14.855,2.06,13.559,22.446,46.865,1
9482,1.458,29.273,-5.872,-43.482,-38.687,-10.998,-4.075,-26.446,-6.677,-2.965,-7.826,6.532,-37.447,-6.336,0.493,0.0,-27.36,0.301,-18.034,-7.972,44.504,1
9483,-1.651,-26.603,6.26,22.296,15.213,4.983,-2.067,14.458,9.262,1.939,1.925,1.644,63.63,0.257,-7.526,0.0,27.092,21.379,30.849,8.79,40.519,1
9484,7.686,-35.584,11.121,20.101,9.36,8.217,6.65,-5.224,2.474,0.986,7.512,-8.814,-26.617,19.471,9.083,0.0,6.298,-0.951,-15.163,10.893,43.7,0
9485,2.253,0.706,10.536,-3.033,-8.416,-1.559,4.396,-3.289,4.296,11.121,1.104,0.972,63.3,23.59,-6.38,0.0,21.269,16.183,20.735,23.246,33.898,1
9486,5.383,-55.654,-9.99,32.098,29.101,14.023,5.754,25.676,12.732,5.863,10.351,0.657,-64.094,-4.45,14.314,0.0,-79.425,-15.51,-20.782,-8.052,56.507,1
9487,-4.578,64.098,-9.99,-166.339,-76.22,-26.961,-8.649,-25.0,-20.021,-5.313,-18.437,3.986,-136.98,0.36,-2.159,0.0,-71.493,-16.259,-59.696,-7.412,42.936,0
9488,-9.545,-8.18,-5.546,15.619,2.887,-5.013,-4.948,-5.469,-11.011,-9.902,-4.984,-2.884,131.603,18.228,-22.838,0.0,-18.346,21.863,27.903,20.055,28.306,0
9489,6.224,10.284,30.01,-18.864,8.446,7.005,2.424,16.438,9.814,4.473,4.936,0.343,21.026,9.879,6.222,0.0,0.498,8.137,14.26,10.964,45.593,1
9490,6.457,-63.781,-42.847,34.727,22.809,12.421,5.006,19.58,15.01,7.327,9.125,3.737,-1265.152,-3.871,10.79,0.0,-42.023,-21.89,-18.281,-6.315,37.883,0
9491,15.164,-17.533,-14.99,-0.296,14.671,15.008,14.972,18.868,20.549,22.431,14.992,7.794,95.711,-26.647,-27.288,0.0,24.131,8.657,13.885,-17.217,38.835,0
9492,-3.852,14.089,-13.323,-12.081,-6.682,-4.945,-3.957,-2.548,-4.575,-4.543,-4.515,2.138,-88.952,-21.069,-0.932,0.0,-33.502,-17.857,-40.773,-25.711,53.231,0
9493,-5.591,33.144,-144.434,-41.652,-40.19,-17.219,-2.429,-40.0,-24.667,-8.026,-10.362,-2.329,-9.184,-1.103,-10.188,0.0,-7.557,-10.013,-12.686,-4.663,42.217,1
9494,3.729,12.413,61.121,-18.596,-2.732,1.447,4.782,-1.227,-1.542,3.254,2.954,-3.16,107.228,13.718,-2.528,0.0,9.065,13.643,35.097,18.15,32.353,0
9495,-2.82,-54.013,19.241,36.852,12.985,2.763,2.773,8.235,10.602,13.026,2.768,11.367,10.718,-11.201,-13.074,0.0,17.45,7.574,-5.179,-7.575,47.806,0
9496,-5.075,40.343,-38.452,-59.527,-45.891,-17.653,-5.888,-32.308,-14.296,-3.705,-12.143,4.165,-159.625,-17.137,-2.617,0.0,1.492,-19.275,-44.627,-21.724,43.78,0
9497,-0.112,-16.558,47.378,14.302,7.922,3.0,0.362,5.208,6.331,3.629,1.86,6.554,30.772,-2.064,-6.472,0.0,7.343,13.402,16.649,3.777,46.384,1
9498,-1.534,-0.96,30.779,2.448,6.405,1.079,1.057,6.04,0.14,1.54,1.069,-0.81,2800.96,-32.021,6.346,0.0,2.731,-26.883,-29.303,-31.892,42.232,1
9499,5.877,-68.934,34.793,37.108,29.632,14.642,6.907,21.264,11.467,4.968,11.22,-1.114,-57.301,-16.701,4.444,0.0,-68.234,-11.956,-17.086,-17.254,55.233,0
9500,0.684,-71.003,35.01,41.119,21.306,8.717,-1.921,11.538,11.782,0.436,4.158,0.862,-133.184,-11.862,13.579,0.0,-9.852,-19.94,-21.986,-13.351,44.963,1
9501,4.833,-71.708,-14.276,38.803,16.147,8.693,3.204,-2.055,4.821,-0.993,6.215,-4.792,67.461,2.983,-1.172,0.0,8.106,26.109,48.114,14.929,43.128,1
9502,9.66,-56.621,69.241,29.322,24.324,14.958,8.026,23.563,20.927,14.873,11.855,7.758,61.584,-2.023,-9.677,0.0,30.675,9.396,17.797,3.699,37.296,0
9503,-7.51,26.818,-14.99,-27.097,-15.313,-10.033,-10.627,-8.824,-11.486,-15.011,-10.3,-14.149,64.067,24.648,14.056,0.0,-9.442,21.354,41.238,28.741,38.462,1
9504,3.667,21.472,11.121,-32.192,-14.377,-2.459,2.362,-1.734,2.788,7.297,-0.292,4.76,-57.32,0.911,4.467,0.0,1.408,-12.231,-26.307,-4.524,43.75,0
9505,-1.789,33.194,0.01,-47.056,-22.12,-8.687,-2.116,-10.983,-9.711,-3.332,-5.727,3.724,40.77,-10.748,-31.807,0.0,-0.837,22.581,22.694,-2.399,50.223,0
9506,4.133,17.792,-7.99,-26.889,-7.739,0.095,0.119,2.516,1.081,-0.584,0.106,-1.638,-2267.625,7.868,19.305,0.0,1.194,-25.475,-45.148,-0.159,44.584,1
9507,6.884,25.963,50.01,-45.057,-8.957,1.568,3.633,0.806,2.148,3.7,2.495,3.883,118.951,19.683,-22.209,0.0,8.047,20.278,22.606,19.559,28.926,1
9508,-8.196,-23.494,0.01,25.161,11.655,-0.992,-0.15,11.811,2.017,5.484,-0.612,11.207,14.814,-15.592,-17.646,0.0,-8.355,8.689,-1.622,-11.448,47.401,1
9509,-0.174,7.623,0.01,-8.063,0.859,0.211,-0.923,1.55,-6.512,-8.468,-0.287,0.807,-90.297,-29.235,-33.218,0.0,-6.793,-11.266,-57.669,-36.953,44.51,1
9510,5.761,7.777,0.01,-15.065,-2.54,2.723,-0.994,4.0,8.163,2.368,1.101,3.223,-62.693,-17.599,4.414,0.0,-24.653,-5.812,-13.651,-15.363,45.307,1
9511,-7.886,7.842,-99.99,-0.575,-14.464,-10.167,-2.962,-20.952,-13.824,-5.957,-6.834,-4.79,29.803,7.346,-2.76,0.0,-6.936,3.157,13.889,8.845,45.578,1
9512,-0.677,-88.108,-29.99,47.197,23.765,8.63,5.046,6.25,6.6,6.144,7.048,3.963,-26.261,8.248,4.666,0.0,8.349,-7.555,-16.285,2.585,46.382,0
9513,-1.898,-42.505,29.177,31.135,18.998,5.355,0.697,13.393,4.612,1.361,3.246,9.225,-79.62,-27.305,-18.865,0.0,-9.945,-6.083,-36.068,-29.215,41.349,0
9514,4.787,-117.851,15.395,51.788,42.898,19.94,5.481,36.364,22.081,8.992,13.654,-2.014,-60.494,-9.07,23.306,0.0,-75.374,-14.805,-7.351,-8.04,61.411,1
9515,4.59,-83.478,47.378,42.875,25.37,13.544,5.73,5.263,12.155,5.74,10.193,0.402,-54.504,-11.042,3.899,0.0,19.916,-20.09,-15.659,-12.723,50.172,0
9516,1.487,-45.29,5.892,30.133,12.632,5.362,-0.369,-0.909,0.01,-7.041,2.788,-9.153,-241.439,15.18,16.991,0.0,3.937,1.106,4.954,13.032,40.453,1
9517,4.199,-16.744,30.01,10.586,11.389,6.508,1.618,10.101,13.446,8.706,4.23,-2.325,59.924,5.566,6.139,0.0,45.599,1.532,25.548,10.639,39.384,0
9518,-10.427,14.009,-38.452,-5.307,2.787,-5.642,-8.878,2.941,-10.704,-14.546,-7.085,-7.298,74.254,25.194,-8.467,0.0,-7.73,24.448,48.524,30.108,41.549,1
9519,2.982,12.474,7.702,-17.765,-11.68,-2.316,4.853,-12.397,-6.04,2.945,0.905,-13.811,-42.266,16.732,26.555,0.0,-3.998,-18.665,8.512,14.247,47.925,1
9520,-2.319,30.114,20.01,-39.846,-30.382,-11.489,-4.174,-23.762,-9.558,-3.445,-8.15,-2.735,1989.517,-38.113,26.591,0.0,-23.567,-66.45,-73.8,-45.626,55.805,1
9521,9.643,-20.957,18.76,8.498,8.133,9.126,5.228,6.667,12.076,7.656,7.368,-3.958,63.196,11.893,4.844,0.0,14.393,22.583,45.8,21.161,43.165,0
9522,8.114,23.887,61.548,-42.989,-5.901,3.398,5.3,3.906,4.016,5.745,4.252,4.462,114.155,16.888,-21.551,0.0,7.958,16.911,19.279,16.638,29.428,0
9523,-6.347,-29.134,-15.375,27.184,14.773,1.344,1.0,14.815,4.462,6.816,1.19,11.664,1.861,-19.11,-17.07,0.0,-8.141,5.497,-7.551,-15.502,48.494,0
9524,-0.243,7.31,6.26,-7.625,1.656,0.464,-0.929,1.538,-6.602,-8.702,-0.149,0.401,-90.01,-26.942,-31.164,0.0,-6.667,-11.493,-57.281,-34.755,44.868,1
9525,5.385,5.01,7.153,-11.268,-2.983,2.306,-0.451,1.55,7.21,2.667,1.106,3.512,-77.517,-20.479,5.356,0.0,-23.794,-9.082,-16.195,-18.074,45.253,1
9526,-6.79,4.901,-99.99,1.535,-11.662,-8.496,-1.333,-18.349,-12.013,-3.767,-5.188,-4.696,21.208,2.418,-2.327,0.0,-6.896,0.084,11.316,4.494,47.0,1
9527,-0.719,-80.665,-39.99,45.044,23.309,8.379,4.624,7.576,6.451,5.646,6.721,3.871,-20.693,8.747,4.244,0.0,8.148,-5.643,-13.531,3.558,45.687,1
9528,-2.306,-36.622,29.177,28.456,17.021,4.418,0.101,12.069,3.624,0.578,2.47,9.01,-63.69,-24.956,-18.03,0.0,-9.626,-4.367,-31.258,-26.374,40.517,1
9529,5.158,-95.324,15.395,46.018,39.644,18.861,5.347,35.036,20.768,8.392,13.002,-1.171,-46.056,-7.49,22.323,0.0,-75.102,-11.092,-3.33,-5.854,60.569,1
9530,3.911,-81.572,50.01,42.683,24.716,12.912,5.522,4.412,11.363,5.474,9.742,0.776,-51.492,-12.053,1.828,0.0,19.707,-19.292,-15.716,-13.514,49.338,1
9531,1.555,-45.308,11.121,30.093,12.603,5.374,-0.13,-0.901,0.01,-6.699,2.892,-8.55,-348.289,14.56,16.067,0.0,3.84,0.97,4.325,12.462,40.252,1
9532,3.34,-12.44,30.01,7.989,7.329,4.612,1.312,6.061,11.248,8.002,3.07,-2.652,65.558,5.008,6.027,0.0,45.44,2.7,28.044,10.762,39.203,0
9533,-9.361,14.034,-38.452,-6.364,2.768,-5.022,-8.375,2.92,-10.023,-13.905,-6.519,-6.732,74.802,25.178,-7.439,0.0,-7.898,24.045,48.17,29.973,41.176,0
9534,3.577,7.812,7.702,-12.5,-9.667,-1.251,5.012,-11.2,-4.999,3.087,1.545,-12.688,-63.326,16.526,26.51,0.0,-3.714,-21.83,2.364,12.852,47.037,1
9535,-2.837,25.518,25.01,-30.555,-26.78,-10.782,-4.184,-23.301,-9.198,-3.597,-7.778,-2.28,1438.401,-39.264,25.194,0.0,-23.27,-69.369,-81.556,-48.101,54.513,1
9536,7.917,-2.577,6.26,-5.873,-1.549,4.685,3.576,1.852,7.127,5.283,4.184,-3.478,67.956,12.607,5.703,0.0,12.135,26.868,51.155,23.792,43.463,1
9537,5.957,22.727,64.296,-37.612,-6.741,1.664,4.44,0.769,1.432,4.396,2.914,4.372,108.398,13.623,-21.719,0.0,7.773,15.651,18.753,13.961,30.319,1
9538,-6.202,-32.165,-21.419,28.757,14.158,1.169,0.495,12.5,4.222,5.983,0.866,11.407,-1.636,-16.412,-15.279,0.0,-7.871,4.657,-9.872,-13.981,49.102,1
9539,-0.043,5.375,0.01,-5.635,3.245,1.184,-1.273,3.03,-5.69,-9.183,0.105,0.392,-95.245,-23.86,-29.974,0.0,-6.759,-11.605,-60.862,-32.744,44.092,1
9540,5.332,4.665,7.153,-10.803,-2.669,2.364,-0.253,2.256,6.928,2.627,1.227,3.419,-80.943,-20.922,5.777,0.0,-23.439,-9.579,-15.787,-18.319,45.062,1
9541,-5.77,4.781,-99.99,0.711,-12.491,-8.078,-0.854,-20.0,-11.722,-3.285,-4.738,-3.807,22.399,1.598,-4.07,0.0,-6.818,0.584,10.557,3.676,45.955,0
9542,-0.813,-92.606,-39.99,48.499,25.699,9.326,4.212,8.824,7.342,4.831,7.082,3.419,-33.233,10.815,6.557,0.0,7.957,-9.249,-20.121,3.901,45.397,0
9543,-0.127,-38.368,32.01,27.821,18.894,6.521,1.826,14.754,5.941,2.565,4.41,9.131,-68.577,-25.755,-18.423,0.0,-9.524,-5.719,-33.827,-27.588,40.793,1
9544,5.658,-84.402,21.439,42.517,38.573,18.729,5.956,35.211,20.49,8.912,13.193,-0.762,-41.055,-8.515,20.923,0.0,-74.87,-9.894,-1.489,-6.132,59.608,1
9545,4.027,-92.891,50.01,45.981,27.609,14.365,5.251,6.429,12.699,4.866,10.487,0.759,-68.721,-9.58,2.414,0.0,19.424,-23.225,-25.608,-13.847,48.377,1
9546,3.074,-45.051,15.799,28.871,13.859,6.78,1.193,1.754,1.671,-4.908,4.26,-6.782,-1835.157,12.467,14.274,0.0,3.742,0.478,2.643,10.432,39.692,1
9547,2.085,-12.84,20.01,9.491,6.296,3.422,0.285,4.0,9.821,6.574,1.954,-2.975,77.508,6.056,3.817,0.0,45.288,4.832,28.342,11.557,37.898,0
9548,-9.489,16.042,-46.144,-8.781,0.261,-6.031,-8.547,0.0,-11.267,-14.432,-7.159,-6.95,75.33,25.45,-6.589,0.0,-7.831,24.621,49.235,30.456,41.638,0
9549,3.89,3.147,7.702,-7.43,-6.97,-0.11,4.84,-10.156,-3.875,2.662,2.093,-12.393,-81.49,18.025,27.402,0.0,-3.438,-24.563,-3.148,13.091,46.909,0
9550,-2.027,23.152,33.343,-27.54,-24.418,-9.431,-3.238,-22.115,-8.113,-2.73,-6.607,-1.849,1116.816,-39.082,25.049,0.0,-23.27,-71.939,-85.832,-48.707,53.873,0
9551,9.157,-4.856,6.26,-4.986,0.205,6.104,4.584,3.54,8.758,6.462,5.42,-3.02,67.535,12.151,3.932,0.0,11.734,26.263,49.277,22.851,42.612,1
9552,0.275,-10.682,11.775,9.402,6.112,2.472,-1.729,-1.449,-3.438,-8.489,0.633,-4.484,-62.291,-21.729,-16.655,0.0,16.453,-10.225,-31.205,-24.717,47.605,1
9553,0.288,-4.0,-73.323,3.569,8.819,3.474,1.138,2.308,-2.609,-5.009,2.44,-10.983,69.865,24.92,-6.106,0.0,22.559,25.759,39.724,28.01,38.462,1
9554,-7.47,32.314,11.121,-37.468,-29.745,-14.772,-7.871,-29.808,-19.847,-14.248,-11.614,3.633,809.307,-51.355,2.036,0.0,-29.483,-46.848,-81.342,-58.29,44.789,1
9555,3.815,14.998,-21.419,-22.313,8.044,5.138,1.307,15.079,4.443,0.193,3.404,-9.15,34.24,7.145,-0.656,0.0,-5.992,18.252,20.455,10.224,41.854,1
9556,8.825,-46.759,-6.657,25.263,18.441,12.116,6.506,14.815,15.157,9.444,9.591,4.944,72.272,1.572,-6.144,0.0,12.834,12.773,26.082,6.696,39.222,1
